SSN,NIF,Name,Phone,Address,Birthdate
818020233,431887279,Francisco Carneiro,982798503,Loulé Av Vaz 66 1166-372,1996-05-25
790281745,105035353,Mariana Branco,981669083,Tavira Praça de Oliveira 89 3692-431,1988-08-28
239389121,337528668,Victória Lima,997800153,Vila Real de Santo António Largo de Freitas S/N 8283-758,1977-04-26
643495516,331473938,Miguel Silva,930662637,Póvoa de Varzim Avenida Campos 21 2302-730,1955-01-11
529024838,422753932,Íris Costa,979888394,Fiães R. Isabel Carneiro 80 4974-623,1953-04-02
786109502,757688482,Afonso Vicente,970990357,São Salvador de Lordelo Avenida Débora Cunha 57 0045-969,1976-06-15
497953700,170707605,Beatriz Garcia,990268890,Castelo Branco Praça do Sequeiro 49 0825-520,1950-06-21
497941929,926843678,Lúcia Barros,991070880,Sacavém Avenida Ducla Soares 95 4329-891,1969-11-29
808754963,314560123,Ivo Marques,990300279,Lixa Alameda Kevin Valente 59 0940-701,1961-06-25
758339474,556058343,Gabriela Alves-Tavares,971838592,Guarda Rua de José Régio S/N 8311-291,2001-01-30
857814047,135446193,Cláudio Baptista,933833637,Alcácer do Sal Travessa Panorâmica Edgar Cardoso 9 5723-376,1974-09-25
357868261,763088747,Vasco Fernandes-Borges,966824011,Amora Rua de Santos 18 9858-579,1947-03-11
161669904,686986685,Diana Nascimento,932667188,Vila Real de Santo António Largo do Mestre de Aviz 3 6876-001,1990-02-16
262867129,551209768,Ivo Sá-Guerreiro,968793944,Loulé Alameda de José Régio 912 5123-624,1964-04-23
657990911,182001178,Dinis Fernandes,958948573,Fafe R. Batista 92 8348-129,1966-04-10
972738570,912396839,Tomás Reis,921939994,Oliveira do Hospital Largo Eduardo Vicente 52 6561-939,1959-03-19
363313607,135215504,Lúcia Pereira,961890751,Almeirim Largo Salvador Moura 37 2963-425,1981-10-31
655198696,344507417,Cláudio Lourenço,932893568,Mêda Avenida Manuel Barbosa 82 6563-909,1952-03-31
288848865,733456485,Ariana Gomes,926630558,Espinho Alameda de Amaral 504 6083-355,1986-07-03
462520093,712241011,Adriana Correia,972541776,Oliveira do Hospital R. Nascimento 70 4317-229,1962-12-20
851136338,208350485,Margarida Assunção,951889021,Alcobaça Av Alves 822 2065-822,1995-11-01
279272850,243014311,Nair Leal,933909437,Porto Santo Avenida Kévim Figueiredo 60 8973-900,1973-05-20
457189363,607852942,Luísa Henriques,998667485,Ponta Delgada R. de Machado 42 0155-555,1994-10-29
795462626,998013145,Lucas Simões,966973866,Esposende Av Miguel Oliveira 2 5526-534,2002-08-18
148293647,184419567,Núria Gonçalves,936341719,Penafiel Praça Tiago Almeida 5 7450-389,1968-03-29
607512050,552310218,Nicole Ferreira,919455844,Paços de Ferreira Travessa Barbosa 91 9189-201,1993-04-22
652972474,414761397,Érica Barbosa,902750475,Caldas da Rainha Praça Vieira 6 7283-157,1996-11-28
883527615,733375543,Nuno da Reis,942049144,Viseu Avenida Mendes S/N 0427-904,1994-05-06
656021616,830462598,Gustavo da Mendes,927100541,Angra do Heroísmo Travessa Silva 9 9486-255,1981-02-02
276977836,869072020,Mauro do Costa,995384226,Seia Rua de Fernandes 92 1378-578,1959-07-08
189725296,405044236,Enzo de Barros,920609687,Aveiro Travessa de Loureiro 33 2703-513,1950-03-17
525787022,679506682,Miriam Pacheco,955429168,São Salvador de Lordelo Travessa Nicole Lopes 86 3095-756,1982-07-24
939948594,776190003,Kelly Costa-Azevedo,956497775,Ourém Alameda Jesus 3 5447-139,1994-03-06
216387243,231409714,Raquel Barbosa-Barbosa,914549393,Odivelas Alameda Abreu 86 7827-881,1950-04-11
209558862,324709021,Renata Faria,974328885,Montemor-o-Novo Avenida Correia 9 0708-349,1946-11-24
248421063,606812970,Pedro Batista-Valente,930256745,Olhão Rua de São Miguel 11 1658-502,1959-03-05
925197243,871051486,Márcio Esteves,996816265,Freamunde Av Márcio Alves 583 0855-524,1990-04-22
811155543,258564625,Gustavo Batista,903949797,Amora Avenida de Colares 3 1946-067,1982-05-05
636846772,452717565,Salomé Antunes,983672606,Miranda do Douro Largo do Cidral de Baixo 51 9006-895,1959-05-05
933147815,446969763,Mário Lourenço,942537148,Paços de Ferreira R. de Paiva 65 1597-035,1958-06-30
341548766,297227796,Carminho-Ana Barbosa,946805295,Mêda Largo de Nunes 13 2283-180,1954-04-16
636523344,331668177,Filipe Assunção,933296641,Oliveira do Bairro Av de Freitas 974 6011-510,1956-02-02
398881117,759265042,Margarida Pereira,940679913,São Mamede de Infesta R. do Beato S/N 1062-449,1984-01-10
297549119,544680440,Noa Azevedo,981829054,Vila Real Rua Noa Coelho 43 9883-844,1963-01-28
882457225,610841315,Salomé Pereira,903797649,Porto Santo Rua Araújo 62 3260-055,2004-09-24
303115891,561192039,Renato Nunes,920808013,Entroncamento R. das Ondas 86 9539-350,1959-06-05
433343379,679523649,Yasmin Simões-Paiva,903318745,Lisboa Alameda da Sé 41 2151-900,1979-11-12
637534428,159790492,Rita Cardoso,992531810,Lamego Travessa de Almeida 528 3587-355,1983-10-04
901450032,595566421,Manuel Ribeiro,938320528,Ponta Delgada Avenida Márcio Lourenço 2 6347-939,1988-05-07
309279484,343903151,Juliana Campos-Vicente,980229558,Vila Real Alameda da Boa Viagem S/N 7344-854,1989-07-09
600962273,505108332,Patrícia Campos,988427682,Olhão Travessa Mafalda Martins 7 4108-528,1979-09-20
774348114,114461274,Alice Barbosa,973349970,Montemor-o-Novo R. do Tijolo 71 3449-909,1967-05-17
659059620,718515102,Lisandro Correia-Anjos,997627842,Mêda Rua do Sodré 48 2946-862,1983-08-08
356479703,667211040,Soraia do Marques,938456144,Câmara de Lobos R. Samuel Neves S/N 9000-271,1955-09-02
128192986,295134380,Sebastião Ribeiro,981125493,Macedo de Cavaleiros Avenida de 25 de Abril 67 3994-187,1951-10-31
885329819,938722801,Joana Nunes,972897196,Vila Franca de Xira Largo Cruz 8 0186-587,1971-05-02
321061378,451039284,Rafael Rocha,955446344,Albufeira Rua das Tágides 9 5666-609,1980-06-20
988587020,207913133,Filipa do Loureiro,914216041,Oliveira do Bairro Rua de Cardoso 81 0014-342,2001-12-15
533527787,702908947,Afonso Borges,936498789,Faro R. de Henriques 60 3101-587,1962-02-09
778649364,627090632,Martim Gomes,904888250,Anadia Alameda Lisandro Castro 964 2374-108,1992-06-17
811461864,892597603,Lourenço Nunes,923368356,Vila Nova de Santo André Av Carvalho 43 3276-602,1980-01-23
432437794,428441117,Lisandro da Freitas,994447528,Peso da Régua Travessa Maestro Ivo Cruz 90 4414-580,1948-06-04
183420217,743382946,Raquel-Amélia Magalhães,987742903,Peso da Régua Av Ismael Carneiro 3 3084-059,1977-01-04
445611007,686014767,Alexandra-Matilde Lourenço,986411807,Torres Novas Travessa Violeta Simões 89 5716-366,1976-04-20
655203422,235387137,Bryan Sá,903780568,Viseu Largo Anjos S/N 6573-906,1953-02-28
447121781,878579317,Iara-Gabriela Guerreiro,945710196,Funchal Avenida de Freitas 428 5820-173,1948-02-23
831125418,879422713,Kelly Macedo,963914782,Valongo Travessa Fabiana Ribeiro 9 2842-342,1968-09-05
407229673,534039619,Benjamim Simões,908140145,Tavira Largo Santiago Fernandes S/N 8514-138,1999-05-20
976699486,658054635,Isabela Costa,955648537,Almada Alameda de Pires 41 3707-465,1990-03-24
972060746,192245751,Beatriz Fonseca,925550327,Póvoa de Varzim Avenida de Pinheiro 27 9182-470,1983-02-05
545389246,583188805,Fábio Vicente,908872348,Maia Largo de Carvalho 26 7396-925,1990-11-02
840642872,711831177,Carolina do Loureiro,914124972,Olhão Praça de D. Carlos I 12 8102-807,1963-05-29
152385080,225236692,Kyara Martins-Borges,935625188,Olhão Rua de Gaspar 61 7706-110,1984-08-17
992186574,412637042,Kyara de Amaral,980361598,Reguengos de Monsaraz R. das Fontainhas 52 6226-110,1983-12-21
259303719,363798353,Renato Rocha,964826837,Felgueiras Travessa Adolfo Ayala 857 2700-948,1974-01-30
303611465,786191111,Luana Campos,905124723,Quarteira Av de Marques de Oliveira 96 4032-937,1998-02-13
949053298,678986992,Mara Mendes,901878962,Lixa Av Emília Henriques 65 6343-626,1947-01-24
643503391,430641452,Gonçalo Vieira,937410599,Valpaços R. de Marques Marinho 20 9401-187,2003-01-30
185208405,768072134,Núria Leal,939177785,Viana do Castelo Praça do Ouro 93 1996-775,1996-09-08
214388900,691429114,Lucas Nogueira,915524782,Vila Real Alameda Erika Branco 383 4725-531,1997-08-13
535284121,147455083,Mariana Torres,997042601,Marinha Grande Alameda Pereira 285 9841-876,1964-06-05
637799404,933664706,Andreia Pinheiro,930365382,Peso da Régua Av Samuel Matias 80 5248-926,1996-08-24
902195192,618769227,Jéssica Rocha-Lima,954579221,Braga Avenida de Ferreira 35 8153-435,1975-09-22
718455162,979684240,Helena Paiva,904305689,Horta Av Martim Henriques 11 0158-394,1950-09-28
183241486,142055376,Yasmin Amaral,945156794,Serpa Alameda Amorim 9 5141-717,1946-01-24
817153463,431795702,Cláudio Moura,935515089,Braga Travessa da Circunvalação S/N 9959-357,1957-03-13
631044978,400506006,Letícia Reis,996351593,Pombal Travessa Madrid 14 5813-019,1973-11-11
315560866,190850571,Catarina Pinho,939587185,Chaves Rua Lopes 69 8423-200,1992-06-20
601067143,183300982,Samuel do Pereira,954991941,Torres Vedras Largo Monteiro 26 4412-517,1981-01-17
469117834,862898450,Victória Sousa,950862670,Vendas Novas Avenida Cruz 21 4850-300,1996-06-12
392748703,239368817,Rúben Anjos,942607529,Amadora Travessa Catarina Costa S/N 5705-537,1991-01-08
902585612,785335270,Clara Silva,927596959,Caniço Rua de Batista S/N 9860-968,1967-02-11
979234597,595470850,Júlia Domingues,929401527,Coimbra Alameda de Miranda 62 6865-319,1984-12-27
735206555,480264249,Nicole Coelho,952959384,Chaves Praça de Fernandes 37 5293-469,1988-12-19
391210560,834151173,Inês Moura,960034592,Lisboa Avenida Faria 59 1603-835,1997-06-22
862537055,691450326,Edgar de Loureiro,987207390,Caldas da Rainha Alameda de Jesus 8 0706-944,1972-04-17
705565133,205428525,Letícia Antunes-Henriques,979177967,Castelo Branco Largo Ramos 367 5801-622,1947-12-15
666234135,270377627,Edgar Fernandes,967504212,Beja Travessa Tavares S/N 3590-899,1976-11-23
965473218,493974215,Lia Teixeira,920005155,Bragança Largo de Guerreiro 82 1804-798,1987-10-27
415945007,561196872,Beatriz Machado,929451302,Vale de Cambra Avenida Garcia S/N 5218-937,1983-02-08
178297173,912136961,Lúcia Reis,964463311,Mêda Avenida de Paiva 16 6883-692,1966-02-23
655039838,119762069,Francisca Barros,966676214,Sines Alameda de Macedo 992 4707-078,1970-02-05
853867091,963931342,Érica Almeida,951012931,Pombal Travessa de Reis 15 6144-072,1995-07-10
162686431,728994244,Maria Amorim,995348053,Pombal R. Iara Matias 191 3155-930,1959-04-22
936827614,811378968,Laura Nunes,952944400,Barcelos Travessa de Miranda 9 0442-972,2005-01-22
978389243,893572656,Luca Gaspar,986138526,Cantanhede Avenida Carvalho 4 2934-795,2002-06-17
344577204,551807693,Lorena Reis,947994319,Covilhã R. Pinto 234 6089-773,1990-10-18
761795044,444766009,Juliana Fernandes,950083013,Vila Nova de Famalicão Praça de Figueiredo 380 9627-510,1990-08-20
592459497,821574000,Kyara Machado,946092312,Amadora Rua do Maestro Afonso Valentim S/N 7460-366,1968-03-23
622300762,337456931,Eva Moura,994625524,Odivelas Praça de Matos S/N 5330-859,1998-11-30
411286920,382019200,Vera-Lia Rodrigues,940086166,Agualva-Cacém Av Araújo 14 9066-372,1972-05-11
727947225,177240650,Carolina Anjos,913593425,São João da Madeira Rua Ema Torres 9 2773-518,2005-07-12
583089802,889493792,Salomé Brito,940588252,Reguengos de Monsaraz Av Gil Fernandes 39 3859-607,1980-03-25
159172096,570073808,Rui Campos,997672349,Vila Nova de Gaia Alameda Júlia Mota 67 3035-633,1950-04-20
788311208,269428287,Anita-Helena Vieira,961046447,Santiago do Cacém R. Borges 278 5090-829,1971-03-05
206215807,390366986,Ângelo Branco,979833123,Macedo de Cavaleiros Avenida Neves 240 9336-480,1955-03-15
366074781,539195125,Pedro Castro,909976857,Valongo Av do Varejão 75 0367-794,1968-11-02
928725478,286385304,Laura Pinto,903711259,Montemor-o-Novo Alameda Kelly Esteves S/N 3901-639,2002-08-03
340369073,558510284,Kelly Vieira,996113100,Espinho Largo Gaspar 863 1394-283,1995-05-27
274108628,263769716,Eva Torres,999030507,Trancoso Avenida de Magalhães 87 8567-302,1981-02-23
807276330,125032683,Luís Leite,935201486,Portalegre R. Daniel Sousa 77 6048-746,1978-12-07
277970417,389000106,Duarte Pacheco,922280505,Vizela Rua Rita Barros S/N 0938-923,1952-09-27
473362499,914465196,Salvador Anjos,979411352,São Mamede de Infesta Avenida de Moura S/N 8815-670,2005-06-24
322461331,579063601,Soraia Macedo,970282776,Almeirim Travessa de Dom Fradique 454 7059-840,1984-06-09
721950899,494053806,Yasmin Santos,968921701,Ílhavo Praça Eva Reis 756 8389-448,1998-10-05
481275322,622181928,Ivan Oliveira-Soares,995961792,Serpa Av Neves 32 7971-047,1984-11-01
640039917,182300932,Noa Azevedo,991303438,Porto Santo R. Tavares 19 7932-473,1998-04-21
277176901,307017893,Mafalda Marques,979496234,Lagos R. de Teixeira 5 8821-851,1949-08-03
444939771,561452591,Catarina Nogueira,903737709,Quarteira R. de Vieira 21 9569-670,1950-12-27
260237058,553334951,Renata Barbosa,917296761,Elvas Travessa de Lourenço 6 3594-497,1961-07-09
677781707,713189334,Renata Neto,997028594,Trofa R. Lopes 84 6345-012,1952-03-17
163351563,641807864,Erika Lopes,985351699,Peso da Régua R. de Branco 4 2268-724,1981-01-20
742835519,912915529,Dinis Ramos,935396425,Mêda Travessa de Soares 37 4772-312,1997-05-19
700229135,537587991,Luís Silva,901257419,Santarém Av Manuel Macedo 8 5315-620,1946-06-29
718507100,750757532,Luna-Amélia Araújo,916020026,Leiria R. Martins S/N 7510-655,1988-05-11
236753355,202119329,Lorena Andrade,963901114,Olhão Alameda Íris Anjos 88 3221-076,1984-11-28
117825367,295430792,Lourenço Marques,984432408,Vila Nova de Santo André Travessa Iara Esteves S/N 8216-470,1990-10-09
910571404,645219423,Daniel Campos,968702707,Vila Franca de Xira Av de Ferreira 51 8211-201,1950-06-13
460377155,189908507,Luís Brito-Moreira,925599990,Leiria Av de Monteiro 52 4404-821,1995-10-10
996180467,140594493,Mateus Batista,996137487,Sacavém Av de Faria 638 3218-494,1973-01-06
233255954,733677310,Bianca Pires,901842162,Odivelas Travessa William Mendes 4 9157-710,1955-08-08
549030239,373248366,Victória Cardoso,988794992,Bragança R. Ariana Costa 35 0509-060,1960-12-16
109999344,340689051,Joana da Vicente,920677500,Fiães Rua de Carneiro S/N 0589-894,1962-06-12
439026734,562801545,Nádia do Gaspar,906150770,Ponta Delgada Avenida dos Heróis do Mar 74 5081-788,1949-07-29
667879026,222355364,Soraia-Kyara Jesus,914941513,Funchal Avenida Ismael Castro 27 9427-486,1990-01-29
357875811,179450001,Patrícia da Paiva,942713677,Esposende R. da Universidade 1 9635-451,1985-12-05
162144446,817257963,Vicente Santos,966968574,Esposende R. Elisa Baptista de Sousa Pedroso 52 2819-015,1992-02-05
960847998,628507619,André de Sá,933295923,Vila Nova de Santo André Av Jorge Monteiro 5 4397-803,1976-12-11
177838806,297930107,Carolina Neves,948569487,Peniche R. do Monte dos Judeus 626 0208-443,1957-07-31
651814207,131866831,Eva Sousa,995599388,Alverca do Ribatejo Rua Gonçalves 69 5171-082,1977-05-05
319559656,950744706,Mia-Júlia Machado,909065044,Loulé Travessa de Neto 71 4383-602,1998-10-19
959664121,304765960,Simão Melo,995244345,Rebordosa Travessa de Martins 627 0487-216,1992-05-31
982249966,306007161,Renato Torres,999107649,Viana do Castelo Largo de Abreu 5 0852-599,1991-10-01
580761880,821012257,Martim Pereira,907121897,Oliveira do Bairro Av Teixeira 61 1186-203,1947-09-04
752812870,900646683,Rita Ramos,937052505,Cartaxo Praça Violeta Nunes 94 6946-200,1980-04-24
937347026,344650711,Rita Nascimento,998928380,Vale de Cambra Av Maia 48 4659-165,1983-05-24
607119688,728453199,Nicole Jesus,952149221,Vila Nova de Foz Côa Rua de Borges 424 3264-230,1947-07-14
229099860,883829064,Teresa de Esteves,943822700,Marco de Canaveses Avenida de Figueiredo 55 6074-142,1961-03-02
620687069,682057455,Martim Araújo-Simões,960784543,Coimbra Travessa Fabiana Cunha 56 9607-516,1980-10-22
654354092,527339620,Margarida Faria,923311362,Setúbal Alameda Laura Paiva 63 9289-777,1947-03-11
805666358,257122955,Santiago Gomes-Morais,933754917,Guarda Largo Costa 62 5559-149,1954-03-17
155817784,733831219,Patrícia Ferreira,933877738,Montemor-o-Novo Alameda do Mercado 6 5793-979,1948-04-11
321126488,324560874,Margarida Azevedo,928091426,Gouveia Travessa de São Francisco 336 9483-496,1978-01-15
204202306,391654651,Samuel Magalhães-Mota,995994113,Alverca do Ribatejo R. de Machado 4 1437-374,2005-04-06
895777319,847685760,Nelson Assunção,964080101,Gandra Alameda Emma Azevedo 191 5899-359,1957-09-18
321499132,742031374,Marta Pacheco,918774697,Tomar Av Rocha 80 2337-006,1979-02-21
570399403,962611131,Sofia Branco,993785097,Lagos Travessa de Sobre-o-Douro 43 6194-242,1966-02-06
961533789,982041237,Afonso de Leal,933134379,Sabugal Largo Martim Guerreiro 21 9524-804,1982-02-05
437226510,989470948,Diogo Moura,996158779,Alcácer do Sal Largo Sul do Bairro da Encarnação 54 2825-885,1956-06-30
699171596,137683444,Margarida Alves,974983173,Lisboa R. de Adelino Amaro da Costa 8 4400-503,1999-04-06
541805089,936239138,Gabriela-Rita Miranda,910482902,Mirandela Avenida Andrade 1 3221-670,1990-04-09
930622391,163453673,Lorena Coelho,945399372,Guarda Rua de Marques S/N 9264-967,1960-11-24
106488744,824413866,Vitória Batista,940712224,Vila Nova de Foz Côa Largo Tatiana Sá 87 6433-029,1970-12-04
218909568,886024438,Ismael Branco,948126150,Fafe Rua de Domingues 97 4187-395,2005-02-11
145785602,232711177,Anita Faria,903688935,Ermesinde Rua Bruno Barros 6 1801-469,1981-09-01
760578997,670253931,José Torres-Vicente,931219260,Funchal Av de Maria Pia 99 4262-294,1984-12-28
835266336,725115036,Xavier Faria,960974585,Mirandela R. dos Mastros 87 6360-673,1983-05-05
479191065,652586721,Joaquim da Moreira,962455272,Olhão Rua Magalhães 31 5138-418,1964-12-29
259908930,894833017,Dinis Neves,934077503,Fátima Av de Moura S/N 4201-791,1948-09-22
831951161,949715679,Naiara Neves,931424577,Viana do Castelo Travessa de São Francisco 180 0312-033,1951-09-29
625286722,727226843,Núria Pacheco,914368231,Horta Av Lia Faria 47 0479-398,1961-12-15
514098663,706800900,Kelly Nogueira,912248648,Peso da Régua R. de S. João da Foz 95 7338-848,1966-07-09
665177088,350598780,Ivo da Coelho,925664735,Abrantes Av Vera Freitas 862 8061-408,1973-07-17
777501972,878444359,Isabel de Leite,906982209,Anadia Largo de Amaral 311 7751-986,2005-01-01
350203296,833468531,Joaquim Domingues,982510873,Lagos Travessa Andrade 929 4652-952,1976-03-31
296858229,921549355,Isaac Ferreira,939616715,Valpaços Av Magalhães 68 0205-102,1977-02-07
811031971,175429855,Érica Assunção,955106317,Gafanha da Nazaré Av Ferreira S/N 2825-580,1950-12-18
549724105,208008125,Iara Campos,947330085,Macedo de Cavaleiros Praça Carlota Matos 75 7625-978,1979-05-01
827162305,213214912,Ivo Amorim,951607916,Vila Nova de Famalicão Rua de Cruz S/N 8637-284,2003-07-13
